4.420000000000000000e+02,4.360000000000000000e+02
4.280000000000000000e+02,4.440000000000000000e+02
4.160000000000000000e+02,4.520000000000000000e+02
4.020000000000000000e+02,4.480000000000000000e+02
4.060000000000000000e+02,4.260000000000000000e+02
3.920000000000000000e+02,4.160000000000000000e+02
4.100000000000000000e+02,4.180000000000000000e+02
3.860000000000000000e+02,4.160000000000000000e+02
4.020000000000000000e+02,4.100000000000000000e+02
3.860000000000000000e+02,4.060000000000000000e+02
2.380000000000000000e+02,1.260000000000000000e+02
3.860000000000000000e+02,4.100000000000000000e+02
2.420000000000000000e+02,1.260000000000000000e+02
2.260000000000000000e+02,1.440000000000000000e+02
2.340000000000000000e+02,1.460000000000000000e+02
3.620000000000000000e+02,4.100000000000000000e+02
2.340000000000000000e+02,1.460000000000000000e+02
3.920000000000000000e+02,4.100000000000000000e+02
2.460000000000000000e+02,1.340000000000000000e+02
3.840000000000000000e+02,3.960000000000000000e+02
2.360000000000000000e+02,1.320000000000000000e+02
2.360000000000000000e+02,1.340000000000000000e+02
2.380000000000000000e+02,1.320000000000000000e+02
3.920000000000000000e+02,3.840000000000000000e+02
3.760000000000000000e+02,3.900000000000000000e+02
2.420000000000000000e+02,1.380000000000000000e+02
2.420000000000000000e+02,1.360000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.440000000000000000e+02,1.360000000000000000e+02
2.420000000000000000e+02,1.340000000000000000e+02
2.420000000000000000e+02,1.320000000000000000e+02
2.420000000000000000e+02,1.340000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.440000000000000000e+02,1.360000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.380000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.380000000000000000e+02
2.440000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.300000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.340000000000000000e+02,1.420000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.340000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.420000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.420000000000000000e+02
2.360000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.300000000000000000e+02
2.380000000000000000e+02,1.440000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.440000000000000000e+02,1.420000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.320000000000000000e+02
2.400000000000000000e+02,1.320000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.380000000000000000e+02,1.420000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.460000000000000000e+02,1.380000000000000000e+02
2.420000000000000000e+02,1.400000000000000000e+02
2.440000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.420000000000000000e+02
2.380000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.380000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.400000000000000000e+02,1.400000000000000000e+02
2.420000000000000000e+02,1.420000000000000000e+02
2.440000000000000000e+02,1.420000000000000000e+02
2.440000000000000000e+02,1.440000000000000000e+02
4.000000000000000000e+02,4.080000000000000000e+02
2.420000000000000000e+02,1.420000000000000000e+02
2.420000000000000000e+02,1.420000000000000000e+02
2.320000000000000000e+02,1.340000000000000000e+02
3.980000000000000000e+02,4.100000000000000000e+02
2.460000000000000000e+02,1.380000000000000000e+02
4.000000000000000000e+02,4.280000000000000000e+02
4.040000000000000000e+02,4.220000000000000000e+02
4.220000000000000000e+02,4.380000000000000000e+02
4.360000000000000000e+02,4.200000000000000000e+02
4.340000000000000000e+02,4.080000000000000000e+02
4.360000000000000000e+02,4.160000000000000000e+02
2.860000000000000000e+02,2.960000000000000000e+02
2.140000000000000000e+02,1.660000000000000000e+02
2.860000000000000000e+02,2.960000000000000000e+02
2.220000000000000000e+02,1.620000000000000000e+02
2.060000000000000000e+02,1.420000000000000000e+02
2.340000000000000000e+02,1.420000000000000000e+02
2.340000000000000000e+02,1.400000000000000000e+02
2.360000000000000000e+02,1.420000000000000000e+02
2.320000000000000000e+02,1.380000000000000000e+02
2.300000000000000000e+02,1.480000000000000000e+02
2.300000000000000000e+02,1.360000000000000000e+02
2.340000000000000000e+02,1.380000000000000000e+02
2.280000000000000000e+02,1.440000000000000000e+02
2.280000000000000000e+02,1.420000000000000000e+02
3.880000000000000000e+02,3.880000000000000000e+02
2.360000000000000000e+02,1.420000000000000000e+02
