3.030000000000000000e+02,2.150000000000000000e+02,4.760000000000000000e+02
3.340000000000000000e+02,2.170000000000000000e+02,5.065000000000000000e+02
3.970000000000000000e+02,3.260000000000000000e+02,4.450000000000000000e+02
3.500000000000000000e+02,1.180000000000000000e+02,3.890000000000000000e+02
3.460000000000000000e+02,1.780000000000000000e+02,3.740000000000000000e+02
3.480000000000000000e+02,1.660000000000000000e+02,3.690000000000000000e+02
1.840000000000000000e+02,2.120000000000000000e+02,3.133333333333333144e+02
1.800000000000000000e+02,2.260000000000000000e+02,2.920000000000000000e+02
1.820000000000000000e+02,2.750000000000000000e+02,3.320000000000000000e+02
2.380000000000000000e+02,3.240000000000000000e+02,3.120000000000000000e+02
3.120000000000000000e+02,3.970000000000000000e+02,2.853333333333333144e+02
2.750000000000000000e+02,2.110000000000000000e+02,3.215000000000000000e+02
4.270000000000000000e+02,3.540000000000000000e+02,3.340000000000000000e+02
4.290000000000000000e+02,3.430000000000000000e+02,2.850000000000000000e+02
3.930000000000000000e+02,1.570000000000000000e+02,3.440000000000000000e+02
3.840000000000000000e+02,1.260000000000000000e+02,3.206666666666666856e+02
3.600000000000000000e+02,1.230000000000000000e+02,3.200000000000000000e+02
3.480000000000000000e+02,1.260000000000000000e+02,3.190000000000000000e+02
1.560000000000000000e+02,1.520000000000000000e+02,3.006666666666666856e+02
1.610000000000000000e+02,2.000000000000000000e+02,2.806666666666666856e+02
2.230000000000000000e+02,2.420000000000000000e+02,2.515000000000000000e+02
2.080000000000000000e+02,2.670000000000000000e+02,2.393333333333333428e+02
2.380000000000000000e+02,2.950000000000000000e+02,2.253333333333333428e+02
2.780000000000000000e+02,4.020000000000000000e+02,1.760000000000000000e+02
3.210000000000000000e+02,3.720000000000000000e+02,2.213333333333333428e+02
3.110000000000000000e+02,3.680000000000000000e+02,1.766666666666666572e+02
3.960000000000000000e+02,1.610000000000000000e+02,1.706666666666666572e+02
3.770000000000000000e+02,1.630000000000000000e+02,1.480000000000000000e+02
1.750000000000000000e+02,1.580000000000000000e+02,1.686666666666666572e+02
1.630000000000000000e+02,1.820000000000000000e+02,2.240000000000000000e+02
1.560000000000000000e+02,1.980000000000000000e+02,2.273333333333333428e+02
1.320000000000000000e+02,2.580000000000000000e+02,2.340000000000000000e+02
1.940000000000000000e+02,1.920000000000000000e+02,1.940000000000000000e+02
2.060000000000000000e+02,2.710000000000000000e+02,1.506666666666666572e+02
2.140000000000000000e+02,2.460000000000000000e+02,1.820000000000000000e+02
3.020000000000000000e+02,3.850000000000000000e+02,1.580000000000000000e+02
3.030000000000000000e+02,3.640000000000000000e+02,1.780000000000000000e+02
3.940000000000000000e+02,1.740000000000000000e+02,1.780000000000000000e+02
3.760000000000000000e+02,1.680000000000000000e+02,1.620000000000000000e+02
1.900000000000000000e+02,1.930000000000000000e+02,1.820000000000000000e+02
1.680000000000000000e+02,2.130000000000000000e+02,1.695000000000000000e+02
2.000000000000000000e+02,2.040000000000000000e+02,1.153333333333333286e+02
1.560000000000000000e+02,2.860000000000000000e+02,1.413333333333333428e+02
2.200000000000000000e+02,2.090000000000000000e+02,1.065000000000000000e+02
2.690000000000000000e+02,2.630000000000000000e+02,1.105000000000000000e+02
2.790000000000000000e+02,1.990000000000000000e+02,1.290000000000000000e+02
3.910000000000000000e+02,1.620000000000000000e+02,9.066666666666667140e+01
3.640000000000000000e+02,1.860000000000000000e+02,1.026666666666666714e+02
1.890000000000000000e+02,1.840000000000000000e+02,7.866666666666667140e+01
2.200000000000000000e+02,3.830000000000000000e+02,8.400000000000000000e+01
2.570000000000000000e+02,2.760000000000000000e+02,9.100000000000000000e+01
3.940000000000000000e+02,3.680000000000000000e+02,6.100000000000000000e+01
2.580000000000000000e+02,2.030000000000000000e+02,1.440000000000000000e+02
1.930000000000000000e+02,2.050000000000000000e+02,7.100000000000000000e+01
2.450000000000000000e+02,2.370000000000000000e+02,5.700000000000000000e+01
2.400000000000000000e+02,3.650000000000000000e+02,6.266666666666666430e+01
2.690000000000000000e+02,2.110000000000000000e+02,1.390000000000000000e+02
3.970000000000000000e+02,1.920000000000000000e+02,6.400000000000000000e+01
3.930000000000000000e+02,1.560000000000000000e+02,8.066666666666667140e+01
2.180000000000000000e+02,2.010000000000000000e+02,1.165000000000000000e+02
2.020000000000000000e+02,1.780000000000000000e+02,7.000000000000000000e+01
1.960000000000000000e+02,2.490000000000000000e+02,4.533333333333333570e+01
2.720000000000000000e+02,3.840000000000000000e+02,9.466666666666667140e+01
3.660000000000000000e+02,1.820000000000000000e+02,7.000000000000000000e+01
1.880000000000000000e+02,1.960000000000000000e+02,1.073333333333333286e+02
2.160000000000000000e+02,2.790000000000000000e+02,9.666666666666667140e+01
3.810000000000000000e+02,2.080000000000000000e+02,7.066666666666667140e+01
2.870000000000000000e+02,3.680000000000000000e+02,1.186666666666666714e+02
3.960000000000000000e+02,3.490000000000000000e+02,6.400000000000000000e+01
2.200000000000000000e+02,2.000000000000000000e+02,1.145000000000000000e+02
3.640000000000000000e+02,1.520000000000000000e+02,6.200000000000000000e+01
2.230000000000000000e+02,2.420000000000000000e+02,1.045000000000000000e+02
2.220000000000000000e+02,2.650000000000000000e+02,1.090000000000000000e+02
2.080000000000000000e+02,2.660000000000000000e+02,1.173333333333333286e+02
2.270000000000000000e+02,1.880000000000000000e+02,1.980000000000000000e+02
2.750000000000000000e+02,3.700000000000000000e+02,1.306666666666666572e+02
3.030000000000000000e+02,3.980000000000000000e+02,1.853333333333333428e+02
3.140000000000000000e+02,3.650000000000000000e+02,1.966666666666666572e+02
2.440000000000000000e+02,3.740000000000000000e+02,2.470000000000000000e+02
3.260000000000000000e+02,3.460000000000000000e+02,2.600000000000000000e+02
4.130000000000000000e+02,1.520000000000000000e+02,3.020000000000000000e+02
3.800000000000000000e+02,1.780000000000000000e+02,2.726666666666666856e+02
3.640000000000000000e+02,9.600000000000000000e+01,2.960000000000000000e+02
3.430000000000000000e+02,1.280000000000000000e+02,2.530000000000000000e+02
1.490000000000000000e+02,1.320000000000000000e+02,3.453333333333333144e+02
2.130000000000000000e+02,2.110000000000000000e+02,2.710000000000000000e+02
1.620000000000000000e+02,2.240000000000000000e+02,2.490000000000000000e+02
1.580000000000000000e+02,2.160000000000000000e+02,3.040000000000000000e+02
2.010000000000000000e+02,2.600000000000000000e+02,2.280000000000000000e+02
1.920000000000000000e+02,3.140000000000000000e+02,2.686666666666666856e+02
2.500000000000000000e+02,2.740000000000000000e+02,2.213333333333333428e+02
2.220000000000000000e+02,2.660000000000000000e+02,2.900000000000000000e+02
2.760000000000000000e+02,4.010000000000000000e+02,3.070000000000000000e+02
4.140000000000000000e+02,3.580000000000000000e+02,3.020000000000000000e+02
2.960000000000000000e+02,3.530000000000000000e+02,3.093333333333333144e+02
3.220000000000000000e+02,3.510000000000000000e+02,2.186666666666666572e+02
4.080000000000000000e+02,3.320000000000000000e+02,2.780000000000000000e+02
3.760000000000000000e+02,1.480000000000000000e+02,2.750000000000000000e+02
3.400000000000000000e+02,1.060000000000000000e+02,2.770000000000000000e+02
1.570000000000000000e+02,1.680000000000000000e+02,3.006666666666666856e+02
1.580000000000000000e+02,2.040000000000000000e+02,2.960000000000000000e+02
1.710000000000000000e+02,2.300000000000000000e+02,3.066666666666666856e+02
1.700000000000000000e+02,2.460000000000000000e+02,3.260000000000000000e+02
2.480000000000000000e+02,4.040000000000000000e+02,2.950000000000000000e+02
3.150000000000000000e+02,3.890000000000000000e+02,2.860000000000000000e+02
4.350000000000000000e+02,3.640000000000000000e+02,3.390000000000000000e+02
4.090000000000000000e+02,3.640000000000000000e+02,3.760000000000000000e+02
4.230000000000000000e+02,3.280000000000000000e+02,3.850000000000000000e+02
2.250000000000000000e+02,3.360000000000000000e+02,4.900000000000000000e+02
3.860000000000000000e+02,3.300000000000000000e+02,4.230000000000000000e+02
3.660000000000000000e+02,1.020000000000000000e+02,4.220000000000000000e+02
3.400000000000000000e+02,8.800000000000000000e+01,4.190000000000000000e+02
1.360000000000000000e+02,1.590000000000000000e+02,5.245000000000000000e+02
1.380000000000000000e+02,1.540000000000000000e+02,4.740000000000000000e+02
1.910000000000000000e+02,2.720000000000000000e+02,5.145000000000000000e+02
1.520000000000000000e+02,2.680000000000000000e+02,5.020000000000000000e+02
1.060000000000000000e+02,2.940000000000000000e+02,4.590000000000000000e+02
1.320000000000000000e+02,3.180000000000000000e+02,4.610000000000000000e+02
1.720000000000000000e+02,3.070000000000000000e+02,4.113333333333333144e+02
2.180000000000000000e+02,3.550000000000000000e+02,4.566666666666666856e+02
2.460000000000000000e+02,4.400000000000000000e+02,3.880000000000000000e+02
2.240000000000000000e+02,2.710000000000000000e+02,4.620000000000000000e+02
2.720000000000000000e+02,2.730000000000000000e+02,4.950000000000000000e+02
3.400000000000000000e+02,4.050000000000000000e+02,3.540000000000000000e+02
4.060000000000000000e+02,3.120000000000000000e+02,5.513333333333333712e+02
3.200000000000000000e+02,3.830000000000000000e+02,4.630000000000000000e+02
4.320000000000000000e+02,2.010000000000000000e+02,4.366666666666666856e+02
4.170000000000000000e+02,3.660000000000000000e+02,3.730000000000000000e+02
4.110000000000000000e+02,3.440000000000000000e+02,4.280000000000000000e+02
4.060000000000000000e+02,1.290000000000000000e+02,4.153333333333333144e+02
3.740000000000000000e+02,1.100000000000000000e+02,3.400000000000000000e+02
3.490000000000000000e+02,8.000000000000000000e+01,4.010000000000000000e+02
1.820000000000000000e+02,1.320000000000000000e+02,4.266666666666666856e+02
1.370000000000000000e+02,1.780000000000000000e+02,4.180000000000000000e+02
3.460000000000000000e+02,1.800000000000000000e+02,3.450000000000000000e+02
1.420000000000000000e+02,2.440000000000000000e+02,3.833333333333333144e+02
4.800000000000000000e+02,2.440000000000000000e+02,3.600000000000000000e+02
1.720000000000000000e+02,4.340000000000000000e+02,3.790000000000000000e+02
1.920000000000000000e+02,2.440000000000000000e+02,3.360000000000000000e+02
2.480000000000000000e+02,4.410000000000000000e+02,3.670000000000000000e+02
2.820000000000000000e+02,3.820000000000000000e+02,4.340000000000000000e+02
3.260000000000000000e+02,4.330000000000000000e+02,4.310000000000000000e+02
2.880000000000000000e+02,2.980000000000000000e+02,4.106666666666666856e+02
4.800000000000000000e+02,3.860000000000000000e+02,4.640000000000000000e+02
3.670000000000000000e+02,2.490000000000000000e+02,5.500000000000000000e+02
4.500000000000000000e+02,3.370000000000000000e+02,4.500000000000000000e+02
3.440000000000000000e+02,1.390000000000000000e+02,5.655000000000000000e+02
2.780000000000000000e+02,6.200000000000000000e+01,5.813333333333333712e+02
2.560000000000000000e+02,4.800000000000000000e+01,5.266666666666666288e+02
2.230000000000000000e+02,1.560000000000000000e+02,5.395000000000000000e+02
3.670000000000000000e+02,1.240000000000000000e+02,4.310000000000000000e+02
3.380000000000000000e+02,8.400000000000000000e+01,4.340000000000000000e+02
3.310000000000000000e+02,1.060000000000000000e+02,4.610000000000000000e+02
2.210000000000000000e+02,2.570000000000000000e+02,4.740000000000000000e+02
1.720000000000000000e+02,3.020000000000000000e+02,5.400000000000000000e+02
1.360000000000000000e+02,2.860000000000000000e+02,4.350000000000000000e+02
2.220000000000000000e+02,3.610000000000000000e+02,4.945000000000000000e+02
2.800000000000000000e+02,3.600000000000000000e+02,5.010000000000000000e+02
2.880000000000000000e+02,3.820000000000000000e+02,4.393333333333333144e+02
2.820000000000000000e+02,3.630000000000000000e+02,4.440000000000000000e+02
4.800000000000000000e+02,4.440000000000000000e+02,4.500000000000000000e+02
3.500000000000000000e+02,2.950000000000000000e+02,3.980000000000000000e+02
3.690000000000000000e+02,2.990000000000000000e+02,5.446666666666666288e+02
3.760000000000000000e+02,3.490000000000000000e+02,4.213333333333333144e+02
4.560000000000000000e+02,3.370000000000000000e+02,4.530000000000000000e+02
3.250000000000000000e+02,1.550000000000000000e+02,5.670000000000000000e+02
2.700000000000000000e+02,1.390000000000000000e+02,5.205000000000000000e+02
2.400000000000000000e+02,1.310000000000000000e+02,5.295000000000000000e+02
2.010000000000000000e+02,1.660000000000000000e+02,5.690000000000000000e+02
3.310000000000000000e+02,5.200000000000000000e+01,4.930000000000000000e+02
1.300000000000000000e+02,1.960000000000000000e+02,5.590000000000000000e+02
1.400000000000000000e+02,1.440000000000000000e+02,4.613333333333333144e+02
1.400000000000000000e+02,2.510000000000000000e+02,5.190000000000000000e+02
1.260000000000000000e+02,2.750000000000000000e+02,4.860000000000000000e+02
2.160000000000000000e+02,2.720000000000000000e+02,4.595000000000000000e+02
1.910000000000000000e+02,3.570000000000000000e+02,5.270000000000000000e+02
1.140000000000000000e+02,2.520000000000000000e+02,3.830000000000000000e+02
1.580000000000000000e+02,2.920000000000000000e+02,4.030000000000000000e+02
1.900000000000000000e+02,3.150000000000000000e+02,4.153333333333333144e+02
2.420000000000000000e+02,3.700000000000000000e+02,5.225000000000000000e+02
2.560000000000000000e+02,4.800000000000000000e+02,4.380000000000000000e+02
2.840000000000000000e+02,3.160000000000000000e+02,4.280000000000000000e+02
4.450000000000000000e+02,4.190000000000000000e+02,4.300000000000000000e+02
3.680000000000000000e+02,2.300000000000000000e+02,5.705000000000000000e+02
4.250000000000000000e+02,2.100000000000000000e+02,4.320000000000000000e+02
3.530000000000000000e+02,3.600000000000000000e+02,4.186666666666666856e+02
4.060000000000000000e+02,3.500000000000000000e+02,3.480000000000000000e+02
3.920000000000000000e+02,1.150000000000000000e+02,4.080000000000000000e+02
3.730000000000000000e+02,1.250000000000000000e+02,3.593333333333333144e+02
3.460000000000000000e+02,1.180000000000000000e+02,3.250000000000000000e+02
3.820000000000000000e+02,1.660000000000000000e+02,3.350000000000000000e+02
4.800000000000000000e+02,1.840000000000000000e+02,3.380000000000000000e+02
1.520000000000000000e+02,2.380000000000000000e+02,3.280000000000000000e+02
1.790000000000000000e+02,2.260000000000000000e+02,2.506666666666666572e+02
2.300000000000000000e+02,3.980000000000000000e+02,2.760000000000000000e+02
2.000000000000000000e+02,2.840000000000000000e+02,2.993333333333333144e+02
2.600000000000000000e+02,4.150000000000000000e+02,3.530000000000000000e+02
2.700000000000000000e+02,4.260000000000000000e+02,3.580000000000000000e+02
3.300000000000000000e+02,2.830000000000000000e+02,3.925000000000000000e+02
4.170000000000000000e+02,3.800000000000000000e+02,3.660000000000000000e+02
4.260000000000000000e+02,3.650000000000000000e+02,4.250000000000000000e+02
4.370000000000000000e+02,1.920000000000000000e+02,4.380000000000000000e+02
4.040000000000000000e+02,3.460000000000000000e+02,4.230000000000000000e+02
3.720000000000000000e+02,1.140000000000000000e+02,3.993333333333333144e+02
3.540000000000000000e+02,1.020000000000000000e+02,3.730000000000000000e+02
3.470000000000000000e+02,1.280000000000000000e+02,3.480000000000000000e+02
4.800000000000000000e+02,1.700000000000000000e+02,3.580000000000000000e+02
1.860000000000000000e+02,1.800000000000000000e+02,3.200000000000000000e+02
1.800000000000000000e+02,2.760000000000000000e+02,3.386666666666666856e+02
1.700000000000000000e+02,2.580000000000000000e+02,3.350000000000000000e+02
2.380000000000000000e+02,3.240000000000000000e+02,3.500000000000000000e+02
1.960000000000000000e+02,2.710000000000000000e+02,2.933333333333333144e+02
2.500000000000000000e+02,3.120000000000000000e+02,2.900000000000000000e+02
2.890000000000000000e+02,3.710000000000000000e+02,2.926666666666666856e+02
2.880000000000000000e+02,2.240000000000000000e+02,3.160000000000000000e+02
4.250000000000000000e+02,3.380000000000000000e+02,2.950000000000000000e+02
3.950000000000000000e+02,1.510000000000000000e+02,3.080000000000000000e+02
3.880000000000000000e+02,1.410000000000000000e+02,3.253333333333333144e+02
3.770000000000000000e+02,1.760000000000000000e+02,2.653333333333333144e+02
3.370000000000000000e+02,1.220000000000000000e+02,3.050000000000000000e+02
1.650000000000000000e+02,1.780000000000000000e+02,3.333333333333333144e+02
1.770000000000000000e+02,2.240000000000000000e+02,2.485000000000000000e+02
1.950000000000000000e+02,2.160000000000000000e+02,3.033333333333333144e+02
2.040000000000000000e+02,2.900000000000000000e+02,2.713333333333333144e+02
2.040000000000000000e+02,2.860000000000000000e+02,2.780000000000000000e+02
2.500000000000000000e+02,2.860000000000000000e+02,2.186666666666666572e+02
3.180000000000000000e+02,3.810000000000000000e+02,2.273333333333333428e+02
2.670000000000000000e+02,3.720000000000000000e+02,2.173333333333333428e+02
4.080000000000000000e+02,3.470000000000000000e+02,2.450000000000000000e+02
3.840000000000000000e+02,1.080000000000000000e+02,2.780000000000000000e+02
3.600000000000000000e+02,1.080000000000000000e+02,2.640000000000000000e+02
3.470000000000000000e+02,1.160000000000000000e+02,2.320000000000000000e+02
1.690000000000000000e+02,1.840000000000000000e+02,2.393333333333333428e+02
1.690000000000000000e+02,1.860000000000000000e+02,2.153333333333333428e+02
1.800000000000000000e+02,2.300000000000000000e+02,2.133333333333333428e+02
1.960000000000000000e+02,4.800000000000000000e+02,2.140000000000000000e+02
2.100000000000000000e+02,2.760000000000000000e+02,2.313333333333333428e+02
2.620000000000000000e+02,3.090000000000000000e+02,2.240000000000000000e+02
3.250000000000000000e+02,4.020000000000000000e+02,2.846666666666666856e+02
2.510000000000000000e+02,2.350000000000000000e+02,2.195000000000000000e+02
3.220000000000000000e+02,3.670000000000000000e+02,2.360000000000000000e+02
3.830000000000000000e+02,2.100000000000000000e+02,2.340000000000000000e+02
3.240000000000000000e+02,3.640000000000000000e+02,2.426666666666666572e+02
2.750000000000000000e+02,2.650000000000000000e+02,2.215000000000000000e+02
3.020000000000000000e+02,3.550000000000000000e+02,1.973333333333333428e+02
3.770000000000000000e+02,2.010000000000000000e+02,2.720000000000000000e+02
3.760000000000000000e+02,1.680000000000000000e+02,2.706666666666666856e+02
1.550000000000000000e+02,1.300000000000000000e+02,2.826666666666666856e+02
3.390000000000000000e+02,1.440000000000000000e+02,1.810000000000000000e+02
2.250000000000000000e+02,2.140000000000000000e+02,1.935000000000000000e+02
1.950000000000000000e+02,1.900000000000000000e+02,1.640000000000000000e+02
2.310000000000000000e+02,2.680000000000000000e+02,2.070000000000000000e+02
2.710000000000000000e+02,2.090000000000000000e+02,1.570000000000000000e+02
4.140000000000000000e+02,3.500000000000000000e+02,2.200000000000000000e+02
2.490000000000000000e+02,2.130000000000000000e+02,1.755000000000000000e+02
4.020000000000000000e+02,3.490000000000000000e+02,2.000000000000000000e+02
3.590000000000000000e+02,1.640000000000000000e+02,2.120000000000000000e+02
2.210000000000000000e+02,1.850000000000000000e+02,1.865000000000000000e+02
1.950000000000000000e+02,1.940000000000000000e+02,1.660000000000000000e+02
1.930000000000000000e+02,2.080000000000000000e+02,1.186666666666666714e+02
2.710000000000000000e+02,3.760000000000000000e+02,1.040000000000000000e+02
2.460000000000000000e+02,1.750000000000000000e+02,1.265000000000000000e+02
3.660000000000000000e+02,1.760000000000000000e+02,1.020000000000000000e+02
3.470000000000000000e+02,1.740000000000000000e+02,9.900000000000000000e+01
2.140000000000000000e+02,2.660000000000000000e+02,1.435000000000000000e+02
2.560000000000000000e+02,1.890000000000000000e+02,1.300000000000000000e+02
2.500000000000000000e+02,3.780000000000000000e+02,1.280000000000000000e+02
3.050000000000000000e+02,3.620000000000000000e+02,1.300000000000000000e+02
3.020000000000000000e+02,3.580000000000000000e+02,2.100000000000000000e+02
3.880000000000000000e+02,1.710000000000000000e+02,1.986666666666666572e+02
2.700000000000000000e+02,2.100000000000000000e+02,1.560000000000000000e+02
2.460000000000000000e+02,2.120000000000000000e+02,1.345000000000000000e+02
3.530000000000000000e+02,1.360000000000000000e+02,8.200000000000000000e+01
1.740000000000000000e+02,1.900000000000000000e+02,1.160000000000000000e+02
1.840000000000000000e+02,2.040000000000000000e+02,1.273333333333333286e+02
2.100000000000000000e+02,2.730000000000000000e+02,1.555000000000000000e+02
2.820000000000000000e+02,2.430000000000000000e+02,1.490000000000000000e+02
2.060000000000000000e+02,2.830000000000000000e+02,1.673333333333333428e+02
2.120000000000000000e+02,4.020000000000000000e+02,1.760000000000000000e+02
2.520000000000000000e+02,2.820000000000000000e+02,2.106666666666666572e+02
4.110000000000000000e+02,3.710000000000000000e+02,2.140000000000000000e+02
3.210000000000000000e+02,3.610000000000000000e+02,2.306666666666666572e+02
4.140000000000000000e+02,3.390000000000000000e+02,2.430000000000000000e+02
2.650000000000000000e+02,2.280000000000000000e+02,2.630000000000000000e+02
3.950000000000000000e+02,1.600000000000000000e+02,2.340000000000000000e+02
2.250000000000000000e+02,2.270000000000000000e+02,2.570000000000000000e+02
1.840000000000000000e+02,1.940000000000000000e+02,2.280000000000000000e+02
1.780000000000000000e+02,1.860000000000000000e+02,1.893333333333333428e+02
2.140000000000000000e+02,2.390000000000000000e+02,1.460000000000000000e+02
2.100000000000000000e+02,2.640000000000000000e+02,2.220000000000000000e+02
2.370000000000000000e+02,2.000000000000000000e+02,1.893333333333333428e+02
2.880000000000000000e+02,3.900000000000000000e+02,2.033333333333333428e+02
3.350000000000000000e+02,3.900000000000000000e+02,1.553333333333333428e+02
3.140000000000000000e+02,3.690000000000000000e+02,2.160000000000000000e+02
2.930000000000000000e+02,3.710000000000000000e+02,2.186666666666666572e+02
4.000000000000000000e+02,1.790000000000000000e+02,1.493333333333333428e+02
2.380000000000000000e+02,2.190000000000000000e+02,2.245000000000000000e+02
3.810000000000000000e+02,1.490000000000000000e+02,2.066666666666666572e+02
3.580000000000000000e+02,1.260000000000000000e+02,2.490000000000000000e+02
1.700000000000000000e+02,1.400000000000000000e+02,2.373333333333333428e+02
1.800000000000000000e+02,2.040000000000000000e+02,1.940000000000000000e+02
1.680000000000000000e+02,1.980000000000000000e+02,2.460000000000000000e+02
1.260000000000000000e+02,2.860000000000000000e+02,2.046666666666666572e+02
3.240000000000000000e+02,3.930000000000000000e+02,2.800000000000000000e+02
3.150000000000000000e+02,3.920000000000000000e+02,2.013333333333333428e+02
2.930000000000000000e+02,3.740000000000000000e+02,2.733333333333333144e+02
3.210000000000000000e+02,3.520000000000000000e+02,2.760000000000000000e+02
4.430000000000000000e+02,3.500000000000000000e+02,3.030000000000000000e+02
4.060000000000000000e+02,1.580000000000000000e+02,3.380000000000000000e+02
3.940000000000000000e+02,7.800000000000000000e+01,2.920000000000000000e+02
3.730000000000000000e+02,1.460000000000000000e+02,2.880000000000000000e+02
3.490000000000000000e+02,1.240000000000000000e+02,3.160000000000000000e+02
1.580000000000000000e+02,1.740000000000000000e+02,2.500000000000000000e+02
3.390000000000000000e+02,1.280000000000000000e+02,3.510000000000000000e+02
1.640000000000000000e+02,2.000000000000000000e+02,3.366666666666666856e+02
1.780000000000000000e+02,2.360000000000000000e+02,3.353333333333333144e+02
1.700000000000000000e+02,2.240000000000000000e+02,3.006666666666666856e+02
1.820000000000000000e+02,2.560000000000000000e+02,3.390000000000000000e+02
2.410000000000000000e+02,2.480000000000000000e+02,3.260000000000000000e+02
2.100000000000000000e+02,3.140000000000000000e+02,2.713333333333333144e+02
1.900000000000000000e+02,2.120000000000000000e+02,2.370000000000000000e+02
2.340000000000000000e+02,2.900000000000000000e+02,2.480000000000000000e+02
3.120000000000000000e+02,3.820000000000000000e+02,2.100000000000000000e+02
3.230000000000000000e+02,3.800000000000000000e+02,2.353333333333333428e+02
3.140000000000000000e+02,3.620000000000000000e+02,2.160000000000000000e+02
2.140000000000000000e+02,2.240000000000000000e+02,2.590000000000000000e+02
2.610000000000000000e+02,3.440000000000000000e+02,2.653333333333333144e+02
2.250000000000000000e+02,2.000000000000000000e+02,1.790000000000000000e+02
3.500000000000000000e+02,1.340000000000000000e+02,2.110000000000000000e+02
3.790000000000000000e+02,1.860000000000000000e+02,2.653333333333333144e+02
3.620000000000000000e+02,1.300000000000000000e+02,2.890000000000000000e+02
2.110000000000000000e+02,2.570000000000000000e+02,2.580000000000000000e+02
2.350000000000000000e+02,2.710000000000000000e+02,2.615000000000000000e+02
1.840000000000000000e+02,2.710000000000000000e+02,2.740000000000000000e+02
1.980000000000000000e+02,3.330000000000000000e+02,2.826666666666666856e+02
2.360000000000000000e+02,4.030000000000000000e+02,3.100000000000000000e+02
2.420000000000000000e+02,4.040000000000000000e+02,3.100000000000000000e+02
2.900000000000000000e+02,3.980000000000000000e+02,3.230000000000000000e+02
3.150000000000000000e+02,3.880000000000000000e+02,3.600000000000000000e+02
4.290000000000000000e+02,3.490000000000000000e+02,3.440000000000000000e+02
2.860000000000000000e+02,3.580000000000000000e+02,4.120000000000000000e+02
